Timestamp,CPU Package Temperature (C),CPU Power Consumption (W),Humidity (%),Water Level,Microphone Decibel Level (dB)
2024-11-21 15:26:21,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:22,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:23,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:24,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:25,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:26,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:27,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:28,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:29,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:30,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:31,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:32,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:33,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:34,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:35,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:36,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:37,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:38,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:39,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:40,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:41,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:42,20.2,0.18,60.4,0.0,-5.79
2024-11-21 15:26:43,20.2,0.18,60.4,0.0,-5.79
2024-11-21 15:26:44,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:45,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:46,20.3,0.05,60.4,0.0,-5.79
2024-11-21 15:26:47,20.3,0.05,60.4,0.0,-5.79
2024-11-21 15:26:48,20.3,0.36,60.4,0.0,-5.79
2024-11-21 15:26:49,20.3,0.36,60.4,0.0,-5.79
2024-11-21 15:26:50,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:51,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:52,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:53,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:54,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:55,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:56,20.2,0.01,60.4,0.0,-5.79
2024-11-21 15:26:57,20.2,0.01,60.4,0.0,-5.79
2024-11-21 15:26:58,20.2,0.24,60.4,0.0,-5.79
2024-11-21 15:26:59,20.2,0.24,60.4,0.0,-5.79
2024-11-21 15:27:00,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:27:01,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:27:02,20.2,0.01,60.4,0.0,-5.79
2024-11-21 15:27:03,20.2,0.01,60.4,0.0,-5.79
2024-11-21 15:27:04,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:27:05,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:27:06,20.2,0.01,60.4,0.0,-5.79
2024-11-21 15:27:07,20.2,0.01,60.4,0.0,-5.79
2024-11-21 15:27:08,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:27:09,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:27:10,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:11,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:12,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:13,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:14,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:15,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:16,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:17,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:18,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:19,20.2,0.01,60.5,0.0,-5.79
2024-11-21 15:27:20,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:27:21,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:27:22,20.2,0.46,60.5,0.0,-5.79
2024-11-21 15:27:23,20.2,0.46,60.5,0.0,-5.79
2024-11-21 15:27:24,20.2,0.01,60.5,0.0,-5.79
